"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05"
"554","city","Madison","driving","","Wisconsin","United States",100,107.57,106.09,110.95,129.62,110.58,104.24,114.2,120.07,117.36,120.24,134.42,127.17,95.29,105.22,110.35,108.64,115.94,138.48,138.52,95.71,101.86,105.34,109.08,115.87,135.37,137.32,86.38,108.67,111.82,115.06,126.47,150.18,147.69,112.61,108.92,118.63,113.66,119.46,149.62,150.89,114.36,106.12,108.65,110.93,128.61,161.07,159.47,117.41,109.57,116.55,118.99,125.68,158.63,157.22,116.11,110.57,116.27,117.72,114.5,124.13,93.29,66.52,71.46,67.87,58.44,59.01,66.5,57.63,46.31,56.74,51.32,48.33,47.83,54.99,43.27,39.02,53.78,52.3,56.82,57.34,62.8,58.35,51.57,55.74,61.72,54.15,58.73,68.6,57.57,38.16,55.48,57.76,62.72,65.06,71.76,70.74,58.37,66.79,67.95,67.69,69.24,80.7,71.67,65.39,65.28,68.32,67.61,79.9,91.6,85.52,71.84,76.14,76.57,83.46,87.05,97.84,91.56,63.84,NA,NA,90.97,89.68,114.64,102.98,72.87,90.55,97.78,108.6,109.06,124.32,96.83,93.46,88.87,111.06,113.7,107.9,137.12,126.94,100.29,119.02,127.58,120.86,137.05,143.91,130.04,111.78,129.03,120.02,123.11,138.99,163.58,142.36,118.87,133.52,138.94,141.41,145.53,162.65,133.52,113.11,124.87,145.28,142.61,154.31,154.78,154.61,125.33,127.45,149.65,152.05,156.89,153.72,110.35,121.51,141.94,138.34,142.09,139.48,165.63,144.31,127.73,140.05,140.91,134.58,153.38,172.52,143.48,128.53,137.5,138.16,146.8,148.02,166.75,147.81,123.15,140.49,142.82,148.89,156.12,173.48,154.65,126.14,144.61,147.39,148.79,153.95,172.68,155.04,126.39,134.38,153.8,154.54,162.15,183.54,169.69,154.4,157.38,159.7,160.12,163.85,184.05,168.73,139.85,155.31,160.45,165.18,168.4,184.84,175.45,149.49,156.02,157.7,156.98,164.85,199.3,168.12,127.56,134.8,132.6,136.81,137.41,162,149.71,127.71,133.85,138.9,143.93,147.27,169.78,162.61,121.47,126.43,127.82,131.03,135.23,160.41,155.17,113.69,117.24,119.75,125.65,129.28,152.14,141.64,116.59,116.58,121.02,126.4,134.25,162.51,155.56,119.79,112.17,119.27,122.45,129.19,154.47,143.91,106,109.6,113.11,118.79,118.38,144.49,138.56,98.22,107.41,112.67,117.5,122.39,146.28,134.32,93.41,104.26,114.03,101.97,110.22,127.99,123.15,97.06,97.71,91.86,102.71,95.87,122.25,109.36,80.19,91.75,95.83,98.29,102.25,119.45,106.08,81.93,98.82,97.68,112.57,44.22,90.75,91.35,79.02,90.6,93.62,94.84,95.1,114.43,108.82,81.52,91.14,94.25,100.78,101.03,112.01,87.27,86.7,96.6,99.72,104.53,105.61,124.07,113.96,88.82,107.56,113.03,118.09,70.88,38.52,83.23,76.92,103.61,93.82,94.2,107.4,70.54,96.41,80.54,91.72,98.15,94.53,94.14,110.26,109.22,83.56,91.16,93.64,95.98,91.93,113.09,104.66,87.42,96.45,93.11,95.46,103.23,122.47,119.46,85.19,93.47,81.11,99.85,101.81,122.63,108.49,76.85,95.78,98.44,103.64,75.12,116.42
"555","city","Madison","transit","","Wisconsin","United States",100,98.88,103.81,103.24,119.58,93.88,89.74,170.74,282.87,280.21,271.32,241.89,147.68,105.54,228.03,223.86,215.33,233.25,219.04,148.22,107.09,205.07,205.07,212.02,208.28,206.84,134.69,110.18,201.19,213.03,208.46,236.88,226.09,144.19,110.44,214.32,209.14,203.67,209.54,208.6,136.09,111.55,173.48,181.97,188.34,195.25,220.3,139.37,113.31,178.81,190.86,180.89,198.13,198.13,144.08,108.89,173.59,169.13,158.94,171.97,113.64,59.73,41.6,48.29,37.42,35.16,28.93,32.39,23.64,21.37,28.5,26.81,24.25,21.12,21.88,18.21,22.38,27.64,20.94,26.16,21.63,23.86,19.29,20.55,21.63,23.75,19.32,21.81,23.14,20.22,14.9,23.03,25.4,18.78,22.89,20.22,19.18,21.16,24.07,22.96,21.88,22.53,20.98,16.88,22.78,20.91,20.83,21.12,26.92,22.85,24.43,23.25,24.72,22.6,25.91,23.14,23.82,22.35,15.98,NA,NA,25.69,23.71,28.86,24.69,20.33,21.23,27.67,29.79,26.56,27.89,24.11,22.02,26.88,34.65,34.44,27.85,32.46,32.53,26.74,29.97,36.7,36.38,36.31,36.45,35.37,34.33,39.01,36.45,38.29,38.5,43,34.51,34.44,42.32,42.1,45.59,41.99,39.98,34.54,31.99,44.94,48.11,47.1,46.67,40.73,32.57,33.57,42.43,45.16,47.28,42.1,36.45,27.38,30.23,39.47,38.36,41.89,33.57,42.82,34.65,36.52,41.49,43.32,36.31,42.14,44.12,34.65,33.32,45.27,40.37,44.22,44.01,43,37.78,33.32,41.49,41.27,43.83,41.78,40.66,38.72,35.26,42.68,42.21,43.9,39.29,42.86,39.51,35.19,42.1,46.78,49.05,46.28,45.59,47.64,49.69,59.81,60.96,59.59,58.73,58.4,57.75,53.65,80.68,80.35,89.24,94.96,109.25,91.8,98.45,137.6,127.96,125.87,111.3,116.05,98.09,72.4,79.85,99.28,94.78,73.98,80.17,78.91,63.01,71.86,71.36,73.95,73.3,87.12,75.42,59.19,67.54,66.43,70.6,66.61,78.63,84.81,62.43,75.82,78.59,85.53,81.83,94.1,86.4,64.81,83.74,80.46,86.87,83.12,89.74,89.13,63.51,82.73,78.84,76.43,78.34,93.34,79.06,60.6,71.72,81.47,81,88.27,82.62,81.47,60.78,75.06,80.6,80.89,89.42,89.38,76.68,55.24,72.22,72.18,56.78,69.77,76.11,77.58,56.75,63.33,66.89,68.23,56.53,75.28,69.2,51.85,65.06,64.66,65.46,64.81,66.97,56.24,40.19,46.53,54.26,42.53,21.23,31.27,31.13,31.63,42.93,42.43,39.73,44.87,51.03,48.43,31.49,43.76,45.2,44.15,45.56,50.34,51.1,39.55,46.06,49.55,49.37,42.82,48,31.99,29.61,37.06,38.07,34.22,18.82,16.3,22.35,23.5,33.39,34.22,32.46,33.47,28.97,32.85,32.39,40.91,45.05,40.63,40.48,47.61,34.98,35.05,44.22,41.31,44.8,38.79,42.1,39.29,38.93,47.57,61.53,62.4,73.08,75.1,72.65,63.8,86.36,103.31,97.12,92.41,106.98,109.75,84.74,101.84,96.83,94.17,100.79,125.8
"556","city","Madison","walking","","Wisconsin","United States",100,109.97,111.76,109.2,132.02,157.83,129.98,186.49,357.26,322.96,257.85,254.12,236.84,120.42,201.02,192.19,186.57,192.44,241.76,265.97,132.56,161.53,155.62,160.74,170.19,219.78,218.49,113.2,152.19,154.81,161.7,172.65,228.21,253.08,156.72,148.15,173.5,148.56,158.31,221.17,262.14,171.88,135.47,135.62,138.53,199.94,297.11,312.59,177.54,142.42,145.75,170.34,174.29,273.09,289.41,177.98,127.52,157.72,146.17,155.74,147.98,114.09,69.77,64.36,68.24,51.33,50.48,57.37,56.6,48.85,56.45,57.64,51.33,49.02,60.45,44.05,41.78,69.86,58.29,66.4,68.61,69.32,67.22,63.28,59.1,83.03,57.22,57.22,68.09,66.51,46.63,52.98,57.39,55.7,64.95,67.36,75.23,73.79,71.27,65.95,64.84,62.76,72.11,72.4,78.75,56.18,62.99,52.25,78.41,83.18,89.32,81.43,69.96,66.55,84.87,84.05,86.55,84.8,51.15,NA,NA,92.73,85.82,119.84,109.85,67.46,76.04,100.75,116.92,109.08,118.17,91.71,108.43,101.21,110.89,123.23,99.96,146.44,172.27,116.9,137.53,119.07,127.21,137.34,141.78,141.38,121.82,135.08,114.34,121.34,153.35,172.46,166.9,126.83,137.16,147.98,148.9,145.3,170.67,136.62,110.57,112.7,144.11,140.88,158.87,155.89,182.49,141.05,126.42,148.09,154.16,141.03,152.93,116.34,115.7,135.47,128.5,140.17,127.46,161.64,149.92,133.12,149.69,147.92,131.56,161.68,179.73,158.58,133.68,141.99,149.5,145.98,155.18,175.17,161.32,117.4,148.5,146.81,153.89,153.7,171.71,171.79,125.6,148.98,163.53,151.21,158.51,177.16,175.58,131.66,132.76,166.96,168.42,170.42,209.37,238.41,214.63,222.11,228.43,226.46,233.22,254.31,265.36,209.93,227.31,276.27,312.72,323.08,368.21,410.78,357.79,361.47,355.29,375.85,384.24,388.34,339.92,226.19,206.68,236.03,233.99,201.12,218.09,223.75,178.04,186.82,195.9,205.39,206.18,246.4,251.77,171.67,169.57,194.65,199.63,194.98,251.6,284.05,154.41,170.15,184.35,180.43,196.07,231.33,243.59,162.57,178.44,188.53,196.81,225.69,276.94,267.21,164.57,165.78,184.12,180.58,204.87,252.54,245.73,146.94,147.9,160.28,176.12,171.3,260.62,239.11,136.68,148.29,167.53,171.54,186.82,257.54,283.97,130.14,149.15,188.74,145.63,167.8,201.25,220.88,147.04,143.75,122.48,142.92,142.82,179.77,170.17,102.64,121.65,131.74,132.68,147.27,166.76,154.02,101.96,113.66,104.31,107.24,45.65,93.94,102.58,76.02,90.7,104.25,104.91,109.66,141.2,145.96,91.38,103.87,102.27,118.55,118.11,126.46,129.12,91.72,109.74,103.81,115.69,116.4,134.64,121.88,84.01,101.58,109.8,114.59,67.76,29.41,73.13,73.17,97.9,85.62,98.15,123.79,77.81,96.84,76.02,94.65,98.86,97.42,98.92,113.65,114.09,81.83,93.75,94.46,98.6,94.82,117.32,119.63,97.71,100.15,107.95,110.97,132.31,161.86,172.86,127.81,144.82,149,139.11,152.93,182.85,173.65,109.8,135.85,139.57,138.18,127.21,166.36
"589","city","Milwaukee","driving","","Wisconsin","United States",100,121.71,105.35,108.32,123.06,104.18,84.63,101.24,103.49,103.78,107.6,125.78,116.01,83.09,94.83,103.75,103.18,107.35,129.67,126.38,84.82,94.9,100.48,103.48,109.59,122.71,124.86,78.9,103.75,106.08,106.74,123.63,137.17,128.83,95.31,103.72,110.38,107.02,112.58,134.54,136.07,96.05,100.43,104.32,110.92,115.48,140.21,139.92,100.28,105.67,110.38,115.95,120.38,140.94,138.37,98.78,103.38,110.14,110.61,107.73,117.9,99.44,71.83,79.09,73.89,64.33,63.75,71.63,58.75,43.99,57.52,54.59,50.92,51.44,59.8,49.87,40.1,53.45,54.88,57.79,60.54,68.69,59.28,48.6,57.79,64.02,56.14,60.38,69.81,63.69,39.73,57.83,61.59,65.66,69.36,76.25,75.96,59.66,71.14,69.98,68.48,72.07,81.3,74.63,64.47,68.83,72.15,70.26,79.43,96.36,89.18,72.41,78.17,82.26,85.64,89.27,99.24,98.81,66.45,NA,NA,93.53,93.31,119.03,106.49,72.5,94.1,100.24,110.3,113.56,128.05,111.07,97.87,90.27,116.86,120.14,115.85,144.57,127.57,103.28,117.56,128.18,126.64,130.32,143.97,141.31,108.79,128.06,121.44,125.63,141.12,155.28,145.12,115.21,131.55,136.63,139.99,144.05,162.68,141.81,110.78,124.86,144.16,142.38,155.76,156.75,161.29,124.34,132.3,149.72,153.95,157.79,154.12,118.11,113.64,140.45,142.83,148.56,145.1,168.51,161.38,126.05,140,144.59,136.43,153.76,169.98,154.29,124.56,138.8,143.1,148.58,153.12,169.89,157.88,121.52,139.88,145.43,148.07,152.43,162.21,155.93,117.7,139.74,150.57,147.19,157.2,169.38,158.93,122.69,130.87,146.21,148.3,149.64,170.31,153.96,126.71,137.68,142.92,144.54,152.03,170.85,159.74,128.94,142.06,139.71,146.42,144.47,161.17,158.96,123.96,134.54,134.95,141.3,146.7,173.36,153.84,115.65,109.49,122.52,128.96,133.38,157.19,150.47,117.12,127.01,133.89,136.98,142.41,166.32,163.46,118.04,122.64,126.58,130.56,132.54,159.51,154.68,109.81,114.31,118.8,119.82,129.03,147.74,143,107.27,114.76,118.75,122.61,128.84,152.01,150.12,107.41,108.89,116.47,117.62,126.72,146.32,143.57,95.42,110.22,113.89,116.37,121.05,143.87,141.7,95.75,108.3,111.64,114.87,120.26,145.76,135.13,89.46,104.39,113.25,102.47,109,129.37,124.32,91.9,101.2,98.13,103.39,97.84,120.73,114.59,80.35,98.24,98.14,99.5,104.59,122.65,112.41,84.19,99.33,103.46,115.91,55.3,101.41,104.18,82.57,96.64,100.36,101.27,102.22,120.39,118.24,84.76,94.89,99.04,103.2,108.26,124.62,107.74,87.33,99.55,103.62,105.51,108.05,129.1,120.36,92.72,112.12,120.11,129.04,90.88,50.79,95.09,84.5,104.3,106.39,103.45,115.3,74.44,101.83,81.8,97.74,102.58,99.5,100.46,117.78,117.23,87.68,97.86,101.18,103.11,102.9,120.1,114.91,91.02,100.94,97.9,98.16,104.06,120.04,121.64,82.55,94.88,76.72,103.5,103.85,126.01,111.08,58.78,95.83,101.07,105.51,87.93,117.12
"590","city","Milwaukee","transit","","Wisconsin","United States",100,109.62,101.29,100.28,107.84,89.12,77.75,99.08,115.99,112.61,115,123.23,99.42,79.96,102.76,110.03,103.86,113.09,122.04,103.22,86.91,111.48,110.19,114.22,112.91,119.28,106.69,85.39,115.41,112.63,118.4,112.08,120.66,107.73,92.68,110.31,113.34,110.03,106.81,117.32,112.63,98.46,110.67,110.65,107.32,104.85,125.58,113.14,101.2,112.17,114.56,111.62,111.57,121.49,110.86,92.8,106.46,113.99,104.07,96.25,93.54,78.12,68.83,71.77,63.05,56.36,49.83,53.14,41.64,37.89,51.99,47.11,42.67,40.46,42.35,36.81,39.04,47.44,45.53,49.39,46.58,49.64,42.37,42.56,49.71,50.4,47.57,47.78,48.31,44.56,37.52,45.07,48.59,44.72,46.31,51.07,44.97,45.85,52.98,49.25,48.7,44.79,50.79,46.08,43.85,46.28,47.87,46.31,48.61,49.76,51.76,47.34,51.69,52.29,51.99,52.04,54.54,47.04,42.42,NA,NA,52.22,54.77,61.42,57.4,41.57,57.23,54.68,63.17,64.67,67.98,59.79,59.58,56.75,77.5,74.76,63.24,70.76,64.21,55.97,58.11,61.31,65.93,61.95,63.72,58.98,52.1,65.13,56.8,54.43,64.02,68.97,59.67,58.82,68.28,68.32,65.93,62.94,69.82,57.6,55.58,62.59,68.94,68.55,68.12,64.07,68.39,59.67,63.93,71.38,75.32,71.87,67.75,56.48,54.77,75.73,70.55,68.12,69.89,73.61,71.08,58.94,69.17,68.39,64.87,71.27,75.52,67.91,60.66,72.53,63.49,64.67,65.15,71.82,62.25,56.18,67.26,68.14,67.47,65.31,69.45,64.37,53.78,66.51,78.65,70.05,69.29,72.95,69.61,60.2,62.13,69.2,69.8,68.39,69.54,66.23,64.76,72.3,68.65,71.08,67.52,70.78,66.23,61.72,75.34,70.9,71.75,76.01,77.09,76.65,64.14,71.04,73.71,76.9,76.1,83.71,73.96,53.14,57.3,64.85,63.98,68.74,70.49,69.27,61.84,68.3,73.36,75.96,83.39,80.7,76.47,63.35,76.21,75.82,71.24,72.07,77.87,79.04,58.06,67.72,73.04,72.74,67.36,70.78,66.9,55.85,70.99,68.62,67.93,71.04,74.56,67.89,60.06,65.4,66.28,67.08,69.59,70.6,67.52,54.01,67.24,65.31,64.76,63.93,69.45,67.98,55.79,62.34,63.15,61.93,63.17,69.91,66.37,49.67,61.74,66.25,58.52,60.94,66.48,63.7,55.56,64.32,61.56,65.68,55.67,61.93,61.77,51.09,55.81,57.4,60.36,60.73,56.29,56.2,50.13,61.67,52.63,53.69,33.63,56.68,50.84,50.33,57.95,57.76,58.8,56.18,55.19,51.23,46.42,57.69,56.91,56.84,58.25,55.44,45.3,47.8,59.4,54.54,53.9,55.6,57.4,48.82,46.49,52.31,55.67,52.01,41.57,27.1,42.44,42.49,56.25,54.11,46.91,49.07,46.74,43.41,48.4,57,60.46,51.81,51.12,52.36,52.04,45.18,52.31,53.99,59.26,52.86,62.11,53.81,50.31,55.83,57.93,55.51,54.98,54.43,55.26,50.03,58.36,57.17,56.89,59.4,75.11,62.07,47.83,59.05,58.85,59.97,57.69,57.12
"591","city","Milwaukee","walking","","Wisconsin","United States",100,138.26,109.77,111.61,131.12,155.36,103.63,111.05,113.57,112.06,112.74,141.85,161.97,94.63,99.64,109.64,108.55,113.91,162.05,197.19,116.65,99.3,99.62,111.4,126.12,155.74,188.47,98.65,110.04,105.06,102.6,111.91,157.35,189.42,115.37,101.73,115.71,106.14,108.33,155.4,229.37,130.19,101.58,104.07,111.6,119.14,173.85,222.69,139.86,111.2,116.56,131.3,139.83,177.64,255.17,139.53,102.03,119.3,127.39,115.44,133.13,136.05,89.17,82.08,83.92,69.74,66.99,77.51,69.63,55.08,69.04,70.21,70.69,59.3,69.86,56.81,52.83,64.43,63.54,73.25,82.33,87.42,75.67,70.01,70.44,87.15,62.43,67.74,82.75,82.35,53.24,62.34,63.89,69.26,76.24,82.92,99.82,76.02,84.86,78.72,74.5,75.2,90.28,85.96,83.49,75.13,77.41,73.32,88.8,109.5,118.11,101.04,84.19,86.35,103.44,105.87,106.13,117.18,76.94,NA,NA,113.6,113.46,148.49,131.5,88.5,100.78,109.48,139.01,139.34,159.14,142.85,144.31,124.92,150.99,154.48,137.97,173.98,163.35,131.18,151.37,181.74,167.43,170.61,184.06,215.8,149.14,168.38,144.08,147.86,178.52,197.36,203.57,144.33,163.1,171.78,174.89,175.66,218.49,186.17,139.38,147.42,172.64,177.39,192.25,193.02,231.41,161.08,157.86,182.08,185.95,183.9,203.41,181.06,147.44,175.86,166.53,176.67,165.56,219.04,225.79,168.42,173.82,178.87,158.98,181.71,211.19,213.43,159.97,168.71,179,180,193.05,220.91,229.01,150.72,166.2,173.75,178.26,187.03,205.17,220.45,150.08,165.31,189.45,188.39,201.24,227.72,237.7,155.78,159.48,188.48,186.12,189.53,222.4,225.14,173.62,173.61,179.18,180.06,191.07,235.28,251.28,182.9,187.31,181.5,195.09,195.05,232.97,282.51,190.96,178.33,179.86,196.07,205.86,249.33,267.9,189.54,152.3,145.21,154.87,160.94,208.22,221.62,158.24,158.61,167.79,178.1,176.59,222.69,255,160.06,153.19,162.63,163.02,164.55,223.6,240.9,148.18,136.17,144.77,144.99,157.73,207.66,206.47,144.11,140.9,151.17,158.27,160.8,210.42,224.89,139.98,133.5,144.96,141.89,158.19,193.33,210.27,123.97,131.27,138.68,144.73,149.36,183.31,196.08,118.29,125.28,136.66,146.55,153.6,201.05,218.72,124.04,139.89,173.42,135.98,137.02,176.42,193.66,130.4,134.46,125.78,131.52,120.9,156.69,154.78,103.3,112.29,117.83,124.61,135.08,161.8,159.04,113.25,117.16,124.11,136.6,76.3,128.75,148.21,109.69,115.29,128.61,134.06,128.12,162.64,166.96,108.98,115.38,123.12,139.54,137.03,154.67,147.23,112.24,121.32,128.44,132.76,133.9,162.5,161.1,115.57,131.47,145.28,158.34,109.91,64.42,119.45,104.62,122.2,121.89,136.45,172.97,111.19,135,101.98,121.54,126.76,122.83,123.78,149.89,160.47,112.65,113.08,121.72,129.77,121.98,152.49,157.59,117.72,118.58,112.2,115.28,122.1,148.74,167,112.45,120.3,101.51,126.01,127.18,166.21,150.72,94.93,124.16,122.53,128.83,117.15,149.91
