geo_type,region,transportation_type,alternative_name,sub.region,country,date,relative_mobility
county,Apache County,driving,NA,Arizona,United States,2020-05-26,169.71
county,Apache County,driving,NA,Arizona,United States,2020-05-27,176.15
county,Apache County,driving,NA,Arizona,United States,2020-05-28,186.45
county,Apache County,driving,NA,Arizona,United States,2020-05-29,205.45
county,Apache County,driving,NA,Arizona,United States,2020-05-30,220.27
county,Apache County,driving,NA,Arizona,United States,2020-05-31,209.14
county,Apache County,driving,NA,Arizona,United States,2020-06-01,177.9
county,Apache County,driving,NA,Arizona,United States,2020-06-02,162.6
county,Apache County,driving,NA,Arizona,United States,2020-06-03,179.33
county,Apache County,driving,NA,Arizona,United States,2020-06-04,208.15
county,Apache County,driving,NA,Arizona,United States,2020-06-05,226.35
county,Apache County,driving,NA,Arizona,United States,2020-06-06,227.66
county,Apache County,driving,NA,Arizona,United States,2020-06-07,204.21
county,Apache County,driving,NA,Arizona,United States,2020-06-08,213.2
county,Apache County,driving,NA,Arizona,United States,2020-06-09,177.74
county,Apache County,driving,NA,Arizona,United States,2020-06-10,195.11
county,Apache County,driving,NA,Arizona,United States,2020-06-11,206.16
county,Apache County,driving,NA,Arizona,United States,2020-06-12,234.7
county,Apache County,driving,NA,Arizona,United States,2020-06-13,249.8
county,Apache County,driving,NA,Arizona,United States,2020-06-14,258.98
county,Apache County,driving,NA,Arizona,United States,2020-06-15,235.33
county,Apache County,driving,NA,Arizona,United States,2020-06-16,199.68
county,Apache County,driving,NA,Arizona,United States,2020-06-17,199.68
county,Apache County,driving,NA,Arizona,United States,2020-06-18,223.65
county,Apache County,driving,NA,Arizona,United States,2020-06-19,268.56
county,Apache County,driving,NA,Arizona,United States,2020-06-20,253.42
county,Apache County,driving,NA,Arizona,United States,2020-06-21,245.83
county,Apache County,driving,NA,Arizona,United States,2020-06-22,214.9
county,Apache County,driving,NA,Arizona,United States,2020-06-23,219.63
county,Apache County,driving,NA,Arizona,United States,2020-06-24,210.97
county,Apache County,driving,NA,Arizona,United States,2020-06-25,241.61
county,Apache County,driving,NA,Arizona,United States,2020-06-26,269.79
county,Apache County,driving,NA,Arizona,United States,2020-06-27,260.85
county,Apache County,driving,NA,Arizona,United States,2020-06-28,274.05
county,Apache County,driving,NA,Arizona,United States,2020-06-29,225.36
county,Apache County,driving,NA,Arizona,United States,2020-06-30,236.05
county,Apache County,driving,NA,Arizona,United States,2020-07-01,279.77
county,Apache County,driving,NA,Arizona,United States,2020-07-02,302.78
county,Apache County,driving,NA,Arizona,United States,2020-07-03,325.72
county,Apache County,driving,NA,Arizona,United States,2020-07-04,288.04
county,Apache County,driving,NA,Arizona,United States,2020-07-05,313.67
county,Apache County,driving,NA,Arizona,United States,2020-07-06,240.54
county,Apache County,driving,NA,Arizona,United States,2020-07-07,228.1
county,Apache County,driving,NA,Arizona,United States,2020-07-08,223.33
county,Apache County,driving,NA,Arizona,United States,2020-07-09,265.62
county,Apache County,driving,NA,Arizona,United States,2020-07-10,267.13
county,Apache County,driving,NA,Arizona,United States,2020-07-11,275.91
county,Apache County,driving,NA,Arizona,United States,2020-07-12,255.25
county,Apache County,driving,NA,Arizona,United States,2020-07-13,230.6
county,Apache County,driving,NA,Arizona,United States,2020-07-14,205.05
county,Apache County,driving,NA,Arizona,United States,2020-07-15,222.3
county,Apache County,driving,NA,Arizona,United States,2020-07-16,239.75
county,Apache County,driving,NA,Arizona,United States,2020-07-17,251.15
county,Apache County,driving,NA,Arizona,United States,2020-07-18,264.9
county,Apache County,driving,NA,Arizona,United States,2020-07-19,261.13
county,Apache County,driving,NA,Arizona,United States,2020-07-20,205.84
county,Apache County,driving,NA,Arizona,United States,2020-07-21,204.33
county,Apache County,driving,NA,Arizona,United States,2020-07-22,217.29
county,Apache County,driving,NA,Arizona,United States,2020-07-23,203.18
county,Apache County,driving,NA,Arizona,United States,2020-07-24,258.59
county,Apache County,driving,NA,Arizona,United States,2020-07-25,263.59
county,Apache County,driving,NA,Arizona,United States,2020-07-26,242.17
county,Apache County,driving,NA,Arizona,United States,2020-07-27,212.4
county,Apache County,driving,NA,Arizona,United States,2020-07-28,218.76
county,Apache County,driving,NA,Arizona,United States,2020-07-29,211.01
county,Apache County,driving,NA,Arizona,United States,2020-07-30,224.72
county,Apache County,driving,NA,Arizona,United States,2020-07-31,280.6
county,Apache County,driving,NA,Arizona,United States,2020-08-01,278.62
county,Apache County,driving,NA,Arizona,United States,2020-08-02,271.74
county,Apache County,driving,NA,Arizona,United States,2020-08-03,226.15
county,Apache County,driving,NA,Arizona,United States,2020-08-04,214.23
county,Apache County,driving,NA,Arizona,United States,2020-08-05,205.29
county,Apache County,driving,NA,Arizona,United States,2020-08-06,223.69
county,Apache County,driving,NA,Arizona,United States,2020-08-07,261.8
county,Apache County,driving,NA,Arizona,United States,2020-08-08,273.25
county,Apache County,driving,NA,Arizona,United States,2020-08-09,264.47
county,Apache County,driving,NA,Arizona,United States,2020-08-10,205.21
county,Apache County,driving,NA,Arizona,United States,2020-08-11,203.97
county,Apache County,driving,NA,Arizona,United States,2020-08-12,208.27
county,Apache County,driving,NA,Arizona,United States,2020-08-13,235.61
county,Apache County,driving,NA,Arizona,United States,2020-08-14,256.64
county,Apache County,driving,NA,Arizona,United States,2020-08-15,301.51
county,Apache County,driving,NA,Arizona,United States,2020-08-16,252.94
county,Apache County,driving,NA,Arizona,United States,2020-08-17,202.78
county,Apache County,driving,NA,Arizona,United States,2020-08-18,201.35
county,Apache County,driving,NA,Arizona,United States,2020-08-19,194.75
county,Apache County,driving,NA,Arizona,United States,2020-08-20,216.34
county,Apache County,driving,NA,Arizona,United States,2020-08-21,258.39
county,Apache County,driving,NA,Arizona,United States,2020-08-22,272.3
county,Apache County,driving,NA,Arizona,United States,2020-08-23,258.47
county,Apache County,driving,NA,Arizona,United States,2020-08-24,178.9
county,Apache County,driving,NA,Arizona,United States,2020-08-25,173.81
county,Apache County,driving,NA,Arizona,United States,2020-08-26,173.45
county,Apache County,driving,NA,Arizona,United States,2020-08-27,199.17
county,Apache County,driving,NA,Arizona,United States,2020-08-28,227.7
county,Apache County,driving,NA,Arizona,United States,2020-08-29,240.94
county,Apache County,driving,NA,Arizona,United States,2020-08-30,240.62
county,Apache County,driving,NA,Arizona,United States,2020-08-31,179.73
county,Apache County,driving,NA,Arizona,United States,2020-09-01,172.46
county,Apache County,driving,NA,Arizona,United States,2020-09-02,186.45
county,Apache County,driving,NA,Arizona,United States,2020-09-03,245.83
county,Apache County,driving,NA,Arizona,United States,2020-09-04,296.74
county,Apache County,driving,NA,Arizona,United States,2020-09-05,366.49
county,Apache County,driving,NA,Arizona,United States,2020-09-06,290.46
county,Apache County,driving,NA,Arizona,United States,2020-09-07,300.83
county,Apache County,driving,NA,Arizona,United States,2020-09-08,181
county,Apache County,driving,NA,Arizona,United States,2020-09-09,182.03
county,Apache County,driving,NA,Arizona,United States,2020-09-10,203.18
county,Apache County,driving,NA,Arizona,United States,2020-09-11,208.74
county,Apache County,driving,NA,Arizona,United States,2020-09-12,227.66
county,Apache County,driving,NA,Arizona,United States,2020-09-13,216.89
county,Apache County,driving,NA,Arizona,United States,2020-09-14,174.17
county,Apache County,driving,NA,Arizona,United States,2020-09-15,175.32
county,Apache County,driving,NA,Arizona,United States,2020-09-16,178.82
county,Apache County,driving,NA,Arizona,United States,2020-09-17,204.21
county,Apache County,driving,NA,Arizona,United States,2020-09-18,232.35
county,Apache County,driving,NA,Arizona,United States,2020-09-19,246.5
county,Apache County,driving,NA,Arizona,United States,2020-09-20,225.28
county,Apache County,driving,NA,Arizona,United States,2020-09-21,182.87
county,Apache County,driving,NA,Arizona,United States,2020-09-22,184.22
county,Apache County,driving,NA,Arizona,United States,2020-09-23,203.97
county,Apache County,driving,NA,Arizona,United States,2020-09-24,189.19
county,Apache County,driving,NA,Arizona,United States,2020-09-25,241.73
county,Apache County,driving,NA,Arizona,United States,2020-09-26,231.92
county,Apache County,driving,NA,Arizona,United States,2020-09-27,221.82
county,Apache County,driving,NA,Arizona,United States,2020-09-28,195.15
county,Apache County,driving,NA,Arizona,United States,2020-09-29,179.13
county,Apache County,driving,NA,Arizona,United States,2020-09-30,197.38
county,Apache County,driving,NA,Arizona,United States,2020-10-01,210.77
county,Apache County,driving,NA,Arizona,United States,2020-10-02,239.83
county,Apache County,driving,NA,Arizona,United States,2020-10-03,233.62
county,Apache County,driving,NA,Arizona,United States,2020-10-04,237
county,Apache County,driving,NA,Arizona,United States,2020-10-05,207.15
county,Apache County,driving,NA,Arizona,United States,2020-10-06,208.11
county,Apache County,driving,NA,Arizona,United States,2020-10-07,197.06
county,Apache County,driving,NA,Arizona,United States,2020-10-08,221.22
county,Apache County,driving,NA,Arizona,United States,2020-10-09,277.82
county,Apache County,driving,NA,Arizona,United States,2020-10-10,249.88
county,Apache County,driving,NA,Arizona,United States,2020-10-11,255.21
county,Apache County,driving,NA,Arizona,United States,2020-10-12,200.16
county,Apache County,driving,NA,Arizona,United States,2020-10-13,189.15
county,Apache County,driving,NA,Arizona,United States,2020-10-14,214.63
county,Apache County,driving,NA,Arizona,United States,2020-10-15,221.18
county,Apache County,driving,NA,Arizona,United States,2020-10-16,241.1
county,Apache County,driving,NA,Arizona,United States,2020-10-17,233.9
county,Apache County,driving,NA,Arizona,United States,2020-10-18,219.87
county,Apache County,driving,NA,Arizona,United States,2020-10-19,179.53
county,Apache County,driving,NA,Arizona,United States,2020-10-20,186.49
county,Apache County,driving,NA,Arizona,United States,2020-10-21,188.55
county,Apache County,driving,NA,Arizona,United States,2020-10-22,196.86
county,Apache County,driving,NA,Arizona,United States,2020-10-23,355.17
county,Apache County,driving,NA,Arizona,United States,2020-10-24,256.84
county,Apache County,driving,NA,Arizona,United States,2020-10-25,216.41
county,Apache County,driving,NA,Arizona,United States,2020-10-26,160.97
county,Apache County,driving,NA,Arizona,United States,2020-10-27,144.67
county,Apache County,driving,NA,Arizona,United States,2020-10-28,145.75
county,Apache County,driving,NA,Arizona,United States,2020-10-29,171.86
county,Apache County,driving,NA,Arizona,United States,2020-10-30,190.54
county,Apache County,driving,NA,Arizona,United States,2020-10-31,151.99
county,Apache County,driving,NA,Arizona,United States,2020-11-01,156.96
county,Apache County,driving,NA,Arizona,United States,2020-11-02,155.6
county,Apache County,driving,NA,Arizona,United States,2020-11-03,142.69
county,Apache County,driving,NA,Arizona,United States,2020-11-04,148.09
county,Apache County,driving,NA,Arizona,United States,2020-11-05,156.16
county,Apache County,driving,NA,Arizona,United States,2020-11-06,165.98
county,Apache County,driving,NA,Arizona,United States,2020-11-07,164.9
county,Apache County,driving,NA,Arizona,United States,2020-11-08,159.86
county,Apache County,driving,NA,Arizona,United States,2020-11-09,131.56
county,Apache County,driving,NA,Arizona,United States,2020-11-10,135.61
county,Apache County,driving,NA,Arizona,United States,2020-11-11,151.07
county,Apache County,driving,NA,Arizona,United States,2020-11-12,143.6
county,Apache County,driving,NA,Arizona,United States,2020-11-13,159.06
county,Apache County,driving,NA,Arizona,United States,2020-11-14,157.75
county,Apache County,driving,NA,Arizona,United States,2020-11-15,165.78
county,Apache County,driving,NA,Arizona,United States,2020-11-16,133.47
county,Apache County,driving,NA,Arizona,United States,2020-11-17,141.49
county,Apache County,driving,NA,Arizona,United States,2020-11-18,147.14
county,Apache County,driving,NA,Arizona,United States,2020-11-19,162.88
county,Apache County,driving,NA,Arizona,United States,2020-11-20,192.85
county,Apache County,driving,NA,Arizona,United States,2020-11-21,218.24
county,Apache County,driving,NA,Arizona,United States,2020-11-22,210.06
county,Apache County,driving,NA,Arizona,United States,2020-11-23,165.38
county,Apache County,driving,NA,Arizona,United States,2020-11-24,177.9
county,Apache County,driving,NA,Arizona,United States,2020-11-25,186.84
county,Apache County,driving,NA,Arizona,United States,2020-11-26,134.82
county,Apache County,driving,NA,Arizona,United States,2020-11-27,186.8
county,Apache County,driving,NA,Arizona,United States,2020-11-28,242.73
county,Apache County,driving,NA,Arizona,United States,2020-11-29,218.2
county,Apache County,driving,NA,Arizona,United States,2020-11-30,142.65
county,Apache County,driving,NA,Arizona,United States,2020-12-01,139.9
county,Apache County,driving,NA,Arizona,United States,2020-12-02,135.57
county,Apache County,driving,NA,Arizona,United States,2020-12-03,149.28
county,Apache County,driving,NA,Arizona,United States,2020-12-04,149.56
county,Apache County,driving,NA,Arizona,United States,2020-12-05,144.24
county,Apache County,driving,NA,Arizona,United States,2020-12-06,140.22
county,Apache County,driving,NA,Arizona,United States,2020-12-07,122.1
county,Apache County,driving,NA,Arizona,United States,2020-12-08,116.22
county,Apache County,driving,NA,Arizona,United States,2020-12-09,126.03
county,Apache County,driving,NA,Arizona,United States,2020-12-10,122.34
county,Apache County,driving,NA,Arizona,United States,2020-12-11,143.72
county,Apache County,driving,NA,Arizona,United States,2020-12-12,160.53
county,Apache County,driving,NA,Arizona,United States,2020-12-13,208.9
county,Apache County,driving,NA,Arizona,United States,2020-12-14,120.71
county,Apache County,driving,NA,Arizona,United States,2020-12-15,132.39
county,Apache County,driving,NA,Arizona,United States,2020-12-16,144.12
county,Apache County,driving,NA,Arizona,United States,2020-12-17,146.03
county,Apache County,driving,NA,Arizona,United States,2020-12-18,192.41
county,Apache County,driving,NA,Arizona,United States,2020-12-19,238.63
county,Apache County,driving,NA,Arizona,United States,2020-12-20,209.74
county,Apache County,driving,NA,Arizona,United States,2020-12-21,181
county,Apache County,driving,NA,Arizona,United States,2020-12-22,171.98
county,Apache County,driving,NA,Arizona,United States,2020-12-23,181.96
county,Apache County,driving,NA,Arizona,United States,2020-12-24,135.73
county,Apache County,driving,NA,Arizona,United States,2020-12-25,106.84
county,Apache County,driving,NA,Arizona,United States,2020-12-26,205.09
county,Apache County,driving,NA,Arizona,United States,2020-12-27,265.58
county,Apache County,driving,NA,Arizona,United States,2020-12-28,219.04
county,Apache County,driving,NA,Arizona,United States,2020-12-29,216.81
county,Apache County,driving,NA,Arizona,United States,2020-12-30,236.76
county,Apache County,driving,NA,Arizona,United States,2020-12-31,197.62
county,Apache County,driving,NA,Arizona,United States,2021-01-01,205.21
county,Apache County,driving,NA,Arizona,United States,2021-01-02,251.51
county,Apache County,driving,NA,Arizona,United States,2021-01-03,229.45
county,Apache County,driving,NA,Arizona,United States,2021-01-04,170.43
county,Apache County,driving,NA,Arizona,United States,2021-01-05,160.69
county,Apache County,driving,NA,Arizona,United States,2021-01-06,148.25
county,Apache County,driving,NA,Arizona,United States,2021-01-07,166.57
county,Apache County,driving,NA,Arizona,United States,2021-01-08,174.05
county,Apache County,driving,NA,Arizona,United States,2021-01-09,186.37
county,Apache County,driving,NA,Arizona,United States,2021-01-10,163.91
county,Apache County,driving,NA,Arizona,United States,2021-01-11,131.4
county,Apache County,driving,NA,Arizona,United States,2021-01-12,125.56
county,Apache County,driving,NA,Arizona,United States,2021-01-13,138.12
county,Apache County,driving,NA,Arizona,United States,2021-01-14,143.12
county,Apache County,driving,NA,Arizona,United States,2021-01-15,174.72
county,Apache County,driving,NA,Arizona,United States,2021-01-16,176.47
county,Apache County,driving,NA,Arizona,United States,2021-01-17,176.59
county,Apache County,driving,NA,Arizona,United States,2021-01-18,144.44
county,Apache County,driving,NA,Arizona,United States,2021-01-19,126.27
county,Apache County,driving,NA,Arizona,United States,2021-01-20,118.68
county,Apache County,driving,NA,Arizona,United States,2021-01-21,128.82
county,Apache County,driving,NA,Arizona,United States,2021-01-22,144.91
county,Apache County,driving,NA,Arizona,United States,2021-01-23,150.87
county,Apache County,driving,NA,Arizona,United States,2021-01-24,156.28
county,Apache County,driving,NA,Arizona,United States,2021-01-25,128.1
county,Apache County,driving,NA,Arizona,United States,2021-01-26,117.41
county,Apache County,driving,NA,Arizona,United States,2021-01-27,136.49
county,Apache County,driving,NA,Arizona,United States,2021-01-28,144.75
county,Apache County,driving,NA,Arizona,United States,2021-01-29,149.64
county,Apache County,driving,NA,Arizona,United States,2021-01-30,184.9
county,Apache County,driving,NA,Arizona,United States,2021-01-31,175.48
county,Apache County,driving,NA,Arizona,United States,2021-02-01,132.83
county,Apache County,driving,NA,Arizona,United States,2021-02-02,132.19
county,Apache County,driving,NA,Arizona,United States,2021-02-03,128.97
county,Apache County,driving,NA,Arizona,United States,2021-02-04,138.51
county,Apache County,driving,NA,Arizona,United States,2021-02-05,154.61
county,Apache County,driving,NA,Arizona,United States,2021-02-06,165.54
county,Apache County,driving,NA,Arizona,United States,2021-02-07,146.9
county,Apache County,driving,NA,Arizona,United States,2021-02-08,133.62
county,Apache County,driving,NA,Arizona,United States,2021-02-09,134.58
county,Apache County,driving,NA,Arizona,United States,2021-02-10,145.39
county,Apache County,driving,NA,Arizona,United States,2021-02-11,161.41
county,Apache County,driving,NA,Arizona,United States,2021-02-12,192.17
county,Apache County,driving,NA,Arizona,United States,2021-02-13,194.52
county,Apache County,driving,NA,Arizona,United States,2021-02-14,161.69
county,Apache County,driving,NA,Arizona,United States,2021-02-15,149.92
county,Apache County,driving,NA,Arizona,United States,2021-02-16,126.51
county,Apache County,driving,NA,Arizona,United States,2021-02-17,132.47
county,Apache County,driving,NA,Arizona,United States,2021-02-18,143.72
county,Apache County,driving,NA,Arizona,United States,2021-02-19,171.62
county,Apache County,driving,NA,Arizona,United States,2021-02-20,187
county,Apache County,driving,NA,Arizona,United States,2021-02-21,174.32
county,Apache County,driving,NA,Arizona,United States,2021-02-22,147.22
county,Apache County,driving,NA,Arizona,United States,2021-02-23,153.38
county,Apache County,driving,NA,Arizona,United States,2021-02-24,156.92
county,Apache County,driving,NA,Arizona,United States,2021-02-25,164.23
county,Apache County,driving,NA,Arizona,United States,2021-02-26,185.61
county,Apache County,driving,NA,Arizona,United States,2021-02-27,201.43
county,Apache County,driving,NA,Arizona,United States,2021-02-28,205.48
county,Apache County,driving,NA,Arizona,United States,2021-03-01,169.24
county,Apache County,driving,NA,Arizona,United States,2021-03-02,160.65
county,Apache County,driving,NA,Arizona,United States,2021-03-03,161.8
county,Apache County,driving,NA,Arizona,United States,2021-03-04,167.65
county,Apache County,driving,NA,Arizona,United States,2021-03-05,191.26
county,Apache County,driving,NA,Arizona,United States,2021-03-06,201.83
county,Cochise County,driving,NA,Arizona,United States,2020-01-13,100
county,Cochise County,driving,NA,Arizona,United States,2020-01-14,100.96
county,Cochise County,driving,NA,Arizona,United States,2020-01-15,104.53
county,Cochise County,driving,NA,Arizona,United States,2020-01-16,111.37
county,Cochise County,driving,NA,Arizona,United States,2020-01-17,141.58
county,Cochise County,driving,NA,Arizona,United States,2020-01-18,131.06
county,Cochise County,driving,NA,Arizona,United States,2020-01-19,110.36
county,Cochise County,driving,NA,Arizona,United States,2020-01-20,113.51
county,Cochise County,driving,NA,Arizona,United States,2020-01-21,97.18
county,Cochise County,driving,NA,Arizona,United States,2020-01-22,101.14
county,Cochise County,driving,NA,Arizona,United States,2020-01-23,118.59
county,Cochise County,driving,NA,Arizona,United States,2020-01-24,127.37
county,Cochise County,driving,NA,Arizona,United States,2020-01-25,127.79
county,Cochise County,driving,NA,Arizona,United States,2020-01-26,103.08
county,Cochise County,driving,NA,Arizona,United States,2020-01-27,98.38
county,Cochise County,driving,NA,Arizona,United States,2020-01-28,104.29
county,Cochise County,driving,NA,Arizona,United States,2020-01-29,104.51
county,Cochise County,driving,NA,Arizona,United States,2020-01-30,113.51
county,Cochise County,driving,NA,Arizona,United States,2020-01-31,129.4
county,Cochise County,driving,NA,Arizona,United States,2020-02-01,127.03
county,Cochise County,driving,NA,Arizona,United States,2020-02-02,96
county,Cochise County,driving,NA,Arizona,United States,2020-02-03,108.36
county,Cochise County,driving,NA,Arizona,United States,2020-02-04,104.76
county,Cochise County,driving,NA,Arizona,United States,2020-02-05,106.85
county,Cochise County,driving,NA,Arizona,United States,2020-02-06,112.75
county,Cochise County,driving,NA,Arizona,United States,2020-02-07,134.04
county,Cochise County,driving,NA,Arizona,United States,2020-02-08,133.81
county,Cochise County,driving,NA,Arizona,United States,2020-02-09,105.87
county,Cochise County,driving,NA,Arizona,United States,2020-02-10,108.1
county,Cochise County,driving,NA,Arizona,United States,2020-02-11,109.85
county,Cochise County,driving,NA,Arizona,United States,2020-02-12,116.3
county,Cochise County,driving,NA,Arizona,United States,2020-02-13,122.94
county,Cochise County,driving,NA,Arizona,United States,2020-02-14,138.67
county,Cochise County,driving,NA,Arizona,United States,2020-02-15,144.75
county,Cochise County,driving,NA,Arizona,United States,2020-02-16,126.57
county,Cochise County,driving,NA,Arizona,United States,2020-02-17,127.8
county,Cochise County,driving,NA,Arizona,United States,2020-02-18,117.78
county,Cochise County,driving,NA,Arizona,United States,2020-02-19,116.96
county,Cochise County,driving,NA,Arizona,United States,2020-02-20,124.19
county,Cochise County,driving,NA,Arizona,United States,2020-02-21,136.14
county,Cochise County,driving,NA,Arizona,United States,2020-02-22,133.39
county,Cochise County,driving,NA,Arizona,United States,2020-02-23,117.62
county,Cochise County,driving,NA,Arizona,United States,2020-02-24,118.5
county,Cochise County,driving,NA,Arizona,United States,2020-02-25,114.2
county,Cochise County,driving,NA,Arizona,United States,2020-02-26,119.87
county,Cochise County,driving,NA,Arizona,United States,2020-02-27,127.2
county,Cochise County,driving,NA,Arizona,United States,2020-02-28,138.25
county,Cochise County,driving,NA,Arizona,United States,2020-02-29,143.85
county,Cochise County,driving,NA,Arizona,United States,2020-03-01,115.86
county,Cochise County,driving,NA,Arizona,United States,2020-03-02,114.13
county,Cochise County,driving,NA,Arizona,United States,2020-03-03,110.81
county,Cochise County,driving,NA,Arizona,United States,2020-03-04,119.03
county,Cochise County,driving,NA,Arizona,United States,2020-03-05,119.14
county,Cochise County,driving,NA,Arizona,United States,2020-03-06,144.88
county,Cochise County,driving,NA,Arizona,United States,2020-03-07,162.09
county,Cochise County,driving,NA,Arizona,United States,2020-03-08,121.65
county,Cochise County,driving,NA,Arizona,United States,2020-03-09,130.98
county,Cochise County,driving,NA,Arizona,United States,2020-03-10,131.6
county,Cochise County,driving,NA,Arizona,United States,2020-03-11,125.06
county,Cochise County,driving,NA,Arizona,United States,2020-03-12,126.25
county,Cochise County,driving,NA,Arizona,United States,2020-03-13,177.63
county,Cochise County,driving,NA,Arizona,United States,2020-03-14,143.14
county,Cochise County,driving,NA,Arizona,United States,2020-03-15,123.91
county,Cochise County,driving,NA,Arizona,United States,2020-03-16,113.22
county,Cochise County,driving,NA,Arizona,United States,2020-03-17,108.66
county,Cochise County,driving,NA,Arizona,United States,2020-03-18,99.99
county,Cochise County,driving,NA,Arizona,United States,2020-03-19,100.45
county,Cochise County,driving,NA,Arizona,United States,2020-03-20,106.37
county,Cochise County,driving,NA,Arizona,United States,2020-03-21,90.51
county,Cochise County,driving,NA,Arizona,United States,2020-03-22,72.49
county,Cochise County,driving,NA,Arizona,United States,2020-03-23,79.11
county,Cochise County,driving,NA,Arizona,United States,2020-03-24,75.83
county,Cochise County,driving,NA,Arizona,United States,2020-03-25,72.05
county,Cochise County,driving,NA,Arizona,United States,2020-03-26,73.14
county,Cochise County,driving,NA,Arizona,United States,2020-03-27,76.91
county,Cochise County,driving,NA,Arizona,United States,2020-03-28,68.61
county,Cochise County,driving,NA,Arizona,United States,2020-03-29,61.25
county,Cochise County,driving,NA,Arizona,United States,2020-03-30,66.01
county,Cochise County,driving,NA,Arizona,United States,2020-03-31,68.89
county,Cochise County,driving,NA,Arizona,United States,2020-04-01,59.36
county,Cochise County,driving,NA,Arizona,United States,2020-04-02,65.52
county,Cochise County,driving,NA,Arizona,United States,2020-04-03,71.13
county,Cochise County,driving,NA,Arizona,United States,2020-04-04,64.61
county,Cochise County,driving,NA,Arizona,United States,2020-04-05,51.32
county,Cochise County,driving,NA,Arizona,United States,2020-04-06,61.93
county,Cochise County,driving,NA,Arizona,United States,2020-04-07,62.58
county,Cochise County,driving,NA,Arizona,United States,2020-04-08,67.5
county,Cochise County,driving,NA,Arizona,United States,2020-04-09,69.99
county,Cochise County,driving,NA,Arizona,United States,2020-04-10,68.7
county,Cochise County,driving,NA,Arizona,United States,2020-04-11,60.71
county,Cochise County,driving,NA,Arizona,United States,2020-04-12,45.46
county,Cochise County,driving,NA,Arizona,United States,2020-04-13,63.04
county,Cochise County,driving,NA,Arizona,United States,2020-04-14,66.74
county,Cochise County,driving,NA,Arizona,United States,2020-04-15,69.83
county,Cochise County,driving,NA,Arizona,United States,2020-04-16,69.63
county,Cochise County,driving,NA,Arizona,United States,2020-04-17,81.46
county,Cochise County,driving,NA,Arizona,United States,2020-04-18,73.05
county,Cochise County,driving,NA,Arizona,United States,2020-04-19,63.48
county,Cochise County,driving,NA,Arizona,United States,2020-04-20,68.56
county,Cochise County,driving,NA,Arizona,United States,2020-04-21,71.81
county,Cochise County,driving,NA,Arizona,United States,2020-04-22,72.72
county,Cochise County,driving,NA,Arizona,United States,2020-04-23,76.19
county,Cochise County,driving,NA,Arizona,United States,2020-04-24,85
county,Cochise County,driving,NA,Arizona,United States,2020-04-25,82.15
county,Cochise County,driving,NA,Arizona,United States,2020-04-26,69.28
county,Cochise County,driving,NA,Arizona,United States,2020-04-27,76.57
county,Cochise County,driving,NA,Arizona,United States,2020-04-28,76.83
county,Cochise County,driving,NA,Arizona,United States,2020-04-29,81.67
county,Cochise County,driving,NA,Arizona,United States,2020-04-30,83.48
county,Cochise County,driving,NA,Arizona,United States,2020-05-01,95.41
county,Cochise County,driving,NA,Arizona,United States,2020-05-02,91.97
county,Cochise County,driving,NA,Arizona,United States,2020-05-03,75.88
county,Cochise County,driving,NA,Arizona,United States,2020-05-04,83.79
county,Cochise County,driving,NA,Arizona,United States,2020-05-05,88.51
county,Cochise County,driving,NA,Arizona,United States,2020-05-06,89.3
county,Cochise County,driving,NA,Arizona,United States,2020-05-07,93.13
county,Cochise County,driving,NA,Arizona,United States,2020-05-08,101.34
county,Cochise County,driving,NA,Arizona,United States,2020-05-09,100.62
county,Cochise County,driving,NA,Arizona,United States,2020-05-10,75.05
county,Cochise County,driving,NA,Arizona,United States,2020-05-11,NA
county,Cochise County,driving,NA,Arizona,United States,2020-05-12,NA
county,Cochise County,driving,NA,Arizona,United States,2020-05-13,95.49
county,Cochise County,driving,NA,Arizona,United States,2020-05-14,105.93
county,Cochise County,driving,NA,Arizona,United States,2020-05-15,115.93
county,Cochise County,driving,NA,Arizona,United States,2020-05-16,117.72
county,Cochise County,driving,NA,Arizona,United States,2020-05-17,101.21
county,Cochise County,driving,NA,Arizona,United States,2020-05-18,111.84
county,Cochise County,driving,NA,Arizona,United States,2020-05-19,111.14
county,Cochise County,driving,NA,Arizona,United States,2020-05-20,117.16
county,Cochise County,driving,NA,Arizona,United States,2020-05-21,130.26
county,Cochise County,driving,NA,Arizona,United States,2020-05-22,147.55
county,Cochise County,driving,NA,Arizona,United States,2020-05-23,149.43
county,Cochise County,driving,NA,Arizona,United States,2020-05-24,125.99
county,Cochise County,driving,NA,Arizona,United States,2020-05-25,118.86
county,Cochise County,driving,NA,Arizona,United States,2020-05-26,117.34
county,Cochise County,driving,NA,Arizona,United States,2020-05-27,117.88
county,Cochise County,driving,NA,Arizona,United States,2020-05-28,125.03
county,Cochise County,driving,NA,Arizona,United States,2020-05-29,132.18
county,Cochise County,driving,NA,Arizona,United States,2020-05-30,126.91
county,Cochise County,driving,NA,Arizona,United States,2020-05-31,106.22
county,Cochise County,driving,NA,Arizona,United States,2020-06-01,117.24
county,Cochise County,driving,NA,Arizona,United States,2020-06-02,116.04
county,Cochise County,driving,NA,Arizona,United States,2020-06-03,116.13
county,Cochise County,driving,NA,Arizona,United States,2020-06-04,117.61
county,Cochise County,driving,NA,Arizona,United States,2020-06-05,134.63
county,Cochise County,driving,NA,Arizona,United States,2020-06-06,137.34
county,Cochise County,driving,NA,Arizona,United States,2020-06-07,111.36
